Order_ID,Order_Date,Customer_ID,Customer_Name,  Gender,Age,Country,Region,Product_ID,Product_Name,Category,Sub_Category,Quantity, Unit_Price ,Discount, Revenue ,Cost , Profit ,Payment_method ,Sales_Channel ,Shipping_Days ,Returned, Customer_Rating
2781,24/11/2013,1981,Lizzy Luis,Female,68,Canada,East,2281,iPhone 13,Electronics,phone,1,120,0.1,108,70,38,Credit Card,Online,,No,5
2782,25/11/2013,1982,Dean Terry,Female,70,Canada,South,2282,Running Shoes,Sports,Shoes,1,1500,0.08,1380,1000,380,Debit Card,Online,,No,5
2783,26/11/2013,1983,Johnny Woods,Female,56,Canada,North,2283,Laptop Pro,Electronics,Laptop,1,900,0.05,1710,1200,510,PayPal,Store,,No,4
2784,27/11/2013,1984,John Smith,Female,78,Canada,West,2284,Office Chair,Home,Chair,1,120,0.1,108,70,38,Credit Card,Online,,No,5
2785,28/11/2013,1985,Sarah Brown,Female,20,Canada,East,2285,Galaxy A07,Electronics,phone,1,1500,0.08,1380,1000,380,Debit Card,store,,No,4
2786,29/11/2013,1986,David Wilson,Female,19,Canada,South,2286,Basketball,Sports,Ball,1,800,250,0.05,475,320,PayPal,Online,,No,3
2787,30/11/2013,1987,Emma Johnson,Female,20,Canada,West,2287,Summer dress,Clothing,Dress,1,900,0.05,1710,1200,510,Credit Card,Store,,No,5
2788,01/12/2013,1988,Anthony Walsh,Female,17,Canada,South,2288,Denim Jacket,Clothing,Jacket,1,120,0.1,108,70,38,Credit Card,Online,,No,4
2789,02/12/2013,1989,Lizzy Gold,Female,34,Canada,South,2289,Blue hat,Clothing,Hat,1,1500,0.08,1380,1000,380,Credit Card,store,,No,3
2790,03/12/2013,1990,John Smith,Female,51,Canada,East,2290,iPhone 13,Electronics,phone,1,800,250,0.05,475,320,Credit Card,Online,,No,4
2791,04/12/2013,1991,Sarah Brown,Female,68,Canada,North,2291,Running Shoes,Sports,Shoes,1,900,0.05,1710,1200,510,Credit Card,Store,,No,4
2792,05/12/2013,1992,David Wilson,Female,85,Canada,West,2292,Laptop Pro,Electronics,Laptop,1,120,0.1,108,70,38,Credit Card,Online,,No,4
2793,06/12/2013,1993,Emma Johnson,Female,30,Canada,North,2293,Office Chair,Home,Chair,1,1500,0.08,1380,1000,380,Credit Card,store,,No,4
2794,07/12/2013,1994,Anthony Walsh,Female,36,Canada,South,2294,Galaxy A07,Electronics,phone,1,900,0.05,1710,1200,510,Credit Card,Online,,No,5
2795,08/12/2013,1995,Emma Johnson,Female,42,Canada,East,2295,Basketball,Sports,Ball,1,120,0.1,108,70,38,Credit Card,Store,,No,5
2796,09/12/2013,1996,Anthony Walsh,Female,48,Canada,North,2296,Summer dress,Clothing,Dress,1,900,0.05,1710,1200,510,Credit Card,Online,,No,5
2797,10/12/2013,1997,Lizzy Gold,Female,54,Canada,West,2297,Denim Jacket,Clothing,Jacket,1,120,0.1,108,70,38,PayPal,store,,No,3
2798,11/12/2013,1998,John Smith,Male,60,Canada,West,2298,Blue hat,Clothing,Hat,1,1500,0.08,1380,1000,380,Credit Card,Online,,No,5
2799,12/12/2013,1999,Sarah Brown,Male,66,Canada,North,2299,Cookware,Home,Pot,1,900,0.05,1710,1200,510,Debit Card,Store,,No,4
2800,13/12/2013,2000,David Wilson,Male,72,Canada,West,2300,Ladle,Home,Spoon,1,120,0.1,108,70,38,PayPal,Online,,No,5
2801,14/12/2013,2001,Emma Johnson,Male,78,Canada,East,2301,iPhone 13,Electronics,phone,1,1500,0.08,1380,1000,380,Credit Card,Online,,No,3
2802,15/12/2013,2002,Anthony Walsh,Male,84,Canada,South,2302,Running Shoes,Sports,Shoes,1,900,0.05,1710,1200,510,Credit Card,Online,,No,4
2803,16/12/2013,2003,Otto Mian,Male,22,Canada,West,2303,Laptop Pro,Electronics,Laptop,1,120,0.1,108,70,38,Credit Card,Store,,No,4
2804,17/12/2013,2004,Lana Del,Male,24,Canada,South,2304,Office Chair,Home,Chair,1,1500,0.08,1380,1000,380,Credit Card,Online,,No,5
2805,18/12/2013,2005,Vivian June,Male,28,Canada,South,2305,Galaxy A07,Electronics,phone,1,800,250,0.05,475,320,Credit Card,Online,,No,5
2806,19/12/2013,2006,Ken Benson,Male,32,Canada,East,2306,Basketball,Sports,Ball,1,900,0.05,1710,1200,510,Credit Card,Store,,No,4
2807,20/12/2013,2007,Hughes Jenny,Male,36,Canada,North,2307,Summer dress,Clothing,Dress,1,120,0.1,108,70,38,Credit Card,Online,,No,5
2808,21/12/2013,2008,Ishmael Jones,Male,40,Canada,West,2308,Denim Jacket,Clothing,Jacket,1,1500,0.08,1380,1000,380,Credit Card,Online,,No,4
2809,22/12/2013,2009,Lizzy Luis,Male,44,Canada,North,2309,Blue hat,Clothing,Hat,1,800,250,0.05,475,320,Credit Card,Store,,No,3
2810,23/12/2013,2010,Dean Terry,Male,48,Canada,South,2310,Cookware,Home,Pot,1,900,0.05,1710,1200,510,Credit Card,Online,,No,5
2811,24/12/2013,2011,Johnny Woods,Male,52,Canada,East,2311,Ladle,Home,Spoon,1,120,0.1,108,70,38,PayPal,store,,No,4
2812,25/12/2013,2012,John Smith,Male,56,Canada,North,2312,iPhone 13,Electronics,phone,1,1500,0.08,1380,1000,380,Debit Card,Online,,No,3
2813,26/12/2013,2013,Sarah Brown,Male,60,Canada,West,2313,Running Shoes,Sports,Shoes,1,900,0.05,1710,1200,510,PayPal,Store,,No,4
2814,27/12/2013,2014,David Wilson,Male,25,Canada,East,2314,Laptop Pro,Electronics,Laptop,1,120,0.1,108,70,38,Credit Card,Online,,No,4
2815,28/12/2013,2015,Emma Johnson,Male,35,Canada,South,2315,Office Chair,Home,Chair,1,900,0.05,1710,1200,510,Credit Card,store,,No,4
2816,29/12/2013,2016,Anthony Walsh,Male,45,Canada,West,2316,Galaxy A07,Electronics,phone,1,120,0.1,108,70,38,Credit Card,store,,No,4
2817,30/12/2013,2017,Lizzy Gold,Male,55,Canada,South,2317,Basketball,Sports,Ball,1,1500,0.08,1380,1000,380,Credit Card,store,,No,5
2818,31/12/2013,2018,John Smith,Male,65,Canada,South,2318,Summer dress,Clothing,Dress,1,900,0.05,1710,1200,510,PayPal,store,,No,5
2819,01/01/2014,2019,Sarah Brown,Male,75,Canada,East,2319,Denim Jacket,Clothing,Jacket,1,120,0.1,108,70,38,Debit Card,store,,No,5
2820,02/01/2014,2020,David Wilson,Male,20,Canada,North,2320,Blue hat,Clothing,Hat,1,1500,0.08,1380,1000,380,PayPal,store,,No,3
2821,03/01/2014,2021,Emma Johnson,Male,24,Canada,West,2321,iPhone 13,Electronics,phone,1,900,0.05,1710,1200,510,Credit Card,store,,No,5
2822,04/01/2014,2022,Anthony Walsh,Male,28,Canada,North,2322,Running Shoes,Sports,Shoes,1,120,0.1,108,70,38,Debit Card,store,,No,4
2823,05/01/2014,2023,Otto Mian,Male,32,Canada,South,2323,Laptop Pro,Electronics,Laptop,1,1500,0.08,1380,1000,380,PayPal,store,,No,5
2824,06/01/2014,2024,Emma Johnson,Female,36,Canada,East,2324,Office Chair,Home,Chair,1,800,250,0.05,475,320,Credit Card,store,,No,3
2825,07/01/2014,2025,Anthony Walsh,Male,40,Canada,North,2325,Galaxy A07,Electronics,phone,1,900,0.05,1710,1200,510,Debit Card,store,,No,4
2826,08/01/2014,2026,Lizzy Gold,Male,44,Canada,West,2326,Basketball,Sports,Ball,1,120,0.1,108,70,38,PayPal,Online,,No,4
2827,09/01/2014,2027,John Smith,Male,48,Canada,West,2327,Summer dress,Clothing,Dress,1,1500,0.08,1380,1000,380,Credit Card,Store,,No,5
2828,10/01/2014,2028,Sarah Brown,Male,52,Canada,North,2328,Denim Jacket,Clothing,Jacket,1,800,250,0.05,475,320,Credit Card,Online,,No,5
2829,11/01/2014,2029,David Wilson,Male,56,Canada,West,2329,Blue hat,Clothing,Hat,1,900,0.05,1710,1200,510,Credit Card,store,,No,4
2830,12/01/2014,2030,Emma Johnson,Male,60,Canada,East,2330,iPhone 13,Electronics,phone,1,120,0.1,108,70,38,Credit Card,Online,,No,5
2831,13/01/2014,2031,Anthony Walsh,Male,23,Canada,South,2331,Running Shoes,Sports,Shoes,1,1500,0.08,1380,1000,380,Credit Card,Store,,No,4
2832,14/01/2014,2032,Otto Mian,Female,26,Canada,West,2332,Laptop Pro,Electronics,Laptop,1,900,0.05,1710,1200,510,Credit Card,Online,,No,3
2833,15/01/2014,2033,Lana Del,Female,29,Canada,South,2333,Office Chair,Home,Chair,1,120,0.1,108,70,38,Credit Card,store,,No,5
2834,16/01/2014,2034,Vivian June,Male,32,Canada,South,2334,Galaxy A07,Electronics,phone,1,900,0.05,1710,1200,510,Credit Card,Online,,No,4
2835,17/01/2014,2035,Ken Benson,Male,35,Canada,East,2335,Basketball,Sports,Ball,1,120,0.1,108,70,38,Debit Card,Store,,No,3
2836,18/01/2014,2036,Hughes Jenny,Male,38,Canada,North,2336,Summer dress,Clothing,Dress,1,1500,0.08,1380,1000,380,PayPal,Online,,No,4
2837,19/01/2014,2037,Ishmael Jones,Male,41,Canada,West,2337,Denim Jacket,Clothing,Jacket,1,900,0.05,1710,1200,510,Credit Card,Online,,No,4
2838,20/01/2014,2038,John Smith,Female,44,Canada,North,2338,Blue hat,Clothing,Hat,1,120,0.1,108,70,38,Credit Card,Online,,No,4
2839,21/01/2014,2039,Sarah Brown,Male,47,Canada,South,2339,Cookware,Home,Pot,1,1500,0.08,1380,1000,380,Credit Card,Store,,No,4
2840,22/01/2014,2040,David Wilson,Male,50,Canada,East,2340,Ladle,Home,Spoon,1,900,0.05,1710,1200,510,Credit Card,Online,,No,5
2841,23/01/2014,2041,Emma Johnson,Female,53,Canada,North,2341,iPhone 13,Electronics,phone,1,120,0.1,108,70,38,Credit Card,Online,,No,5
2842,24/01/2014,2042,Anthony Walsh,Male,56,Canada,North,2342,Running Shoes,Sports,Shoes,1,1500,0.08,1380,1000,380,Credit Card,Store,,No,5
2843,25/01/2014,2043,Lizzy Gold,Male,59,Canada,West,2343,Laptop Pro,Electronics,Laptop,1,800,250,0.05,475,320,Credit Card,Online,,No,3
2844,26/01/2014,2044,Emma Johnson,Male,62,Canada,East,2344,Office Chair,Home,Chair,1,900,0.05,1710,1200,510,Credit Card,Online,,No,5
2845,27/01/2014,2045,Anthony Walsh,Male,65,Canada,South,2345,Galaxy A07,Electronics,phone,1,120,0.1,108,70,38,Credit Card,Store,,No,4
2846,28/01/2014,2046,Lizzy Gold,Female,68,Canada,West,2346,Basketball,Sports,Ball,1,1500,0.08,1380,1000,380,Credit Card,Online,,No,5
2847,29/01/2014,2047,John Smith,Male,71,Canada,South,2347,Summer dress,Clothing,Dress,1,800,250,0.05,475,320,PayPal,store,,No,3
2848,30/01/2014,2048,Sarah Brown,Female,74,Canada,South,2348,Denim Jacket,Clothing,Jacket,1,900,0.05,1710,1200,510,Debit Card,Online,,No,4
2849,31/01/2014,2049,David Wilson,Male,77,Canada,East,2349,Blue hat,Clothing,Hat,1,120,0.1,108,70,38,PayPal,Store,,No,4
2850,01/02/2014,2050,Emma Johnson,Male,29,Canada,North,2350,Cookware,Home,Pot,1,1500,0.08,1380,1000,380,Credit Card,Online,,No,5
2851,02/02/2014,2051,Anthony Walsh,Male,40,Canada,West,2351,Ladle,Home,Spoon,1,900,0.05,1710,1200,510,Debit Card,store,,No,5
2852,03/02/2014,2052,Jane ken,Female,50,Canada,North,2352,iPhone 13,Electronics,phone,1,120,0.1,108,70,38,PayPal,Online,,No,4
2853,04/02/2014,2053,Otto Mian,Male,21,Canada,South,2353,Running Shoes,Sports,Shoes,1,900,0.05,1710,1200,510,Credit Card,Store,,No,5
2854,05/02/2014,2054,Emma Johnson,Female,92,Canada,East,2354,Laptop Pro,Electronics,Laptop,1,120,0.1,108,70,38,Debit Card,Online,,No,4
2855,06/02/2014,2055,Anthony Walsh,Male,30,Canada,North,2355,Office Chair,Home,Chair,1,1500,0.08,1380,1000,380,PayPal,store,,No,3
2856,07/02/2014,2056,Lizzy Gold,Male,56,Canada,West,2356,Galaxy A07,Electronics,phone,1,900,0.05,1710,1200,510,Credit Card,Online,,No,5
2857,08/02/2014,2057,John Smith,Male,60,Canada,West,2357,Basketball,Sports,Ball,1,120,0.1,108,70,38,Credit Card,Store,,No,4
2858,09/02/2014,2058,Sarah Brown,Male,23,Canada,North,2358,Summer dress,Clothing,Dress,1,1500,0.08,1380,1000,380,Credit Card,Online,,No,3
2859,10/02/2014,2059,David Wilson,Male,26,Canada,West,2359,Denim Jacket,Clothing,Jacket,1,900,0.05,1710,1200,510,Credit Card,store,,No,4
2860,11/02/2014,2060,Emma Johnson,Male,29,Canada,East,2360,Blue hat,Clothing,Hat,1,120,0.1,108,70,38,Credit Card,Online,,No,4
2861,12/02/2014,2061,Anthony Walsh,Male,32,Canada,South,2361,iPhone 13,Electronics,phone,1,1500,0.08,1380,1000,380,Credit Card,Store,,No,4
2862,13/02/2014,2062,Otto Mian,Female,35,Canada,West,2362,Running Shoes,Sports,Shoes,1,800,250,0.05,475,320,Credit Card,Online,,No,4
2863,14/02/2014,2063,Lana Del,Male,38,Canada,South,2363,Laptop Pro,Electronics,Laptop,1,900,0.05,1710,1200,510,Credit Card,Online,,No,5
2864,15/02/2014,2064,Vivian June,Male,41,Canada,South,2364,Office Chair,Home,Chair,1,120,0.1,108,70,38,Credit Card,Online,,No,5
2865,16/02/2014,2065,Ken Benson,Male,44,Canada,East,2365,Galaxy A07,Electronics,phone,1,1500,0.08,1380,1000,380,Credit Card,Store,,No,5
2866,17/02/2014,2066,Hughes Jenny,Male,47,Canada,North,2366,Basketball,Sports,Ball,1,800,250,0.05,475,320,PayPal,Online,,No,3
2867,18/02/2014,2067,Ishmael Jones,Male,50,Canada,West,2367,Summer dress,Clothing,Dress,1,900,0.05,1710,1200,510,Credit Card,Online,,No,5
2868,19/02/2014,2068,John Smith,Male,53,Canada,North,2368,Denim Jacket,Clothing,Jacket,1,120,0.1,108,70,38,Debit Card,Store,,No,4
2869,20/02/2014,2069,Sarah Brown,Male,56,Canada,South,2369,Blue hat,Clothing,Hat,1,1500,0.08,1380,1000,380,PayPal,Online,,No,5
2870,21/02/2014,2070,David Wilson,Male,59,Canada,East,2370,iPhone 13,Electronics,phone,1,900,0.05,1710,1200,510,Credit Card,Online,,No,3
2871,22/02/2014,2071,Emma Johnson,Male,62,Canada,North,2371,Running Shoes,Sports,Shoes,1,120,0.1,108,70,38,Credit Card,Store,,No,4
2872,23/02/2014,2072,Anthony Walsh,Male,65,Canada,West,2372,Laptop Pro,Electronics,Laptop,1,900,0.05,1710,1200,510,Credit Card,Online,,No,4
2873,24/02/2014,2073,Lizzy Gold,Male,68,Canada,East,2373,Office Chair,Home,Chair,1,120,0.1,108,70,38,Credit Card,store,,No,5
2874,25/02/2014,2074,Emma Johnson,Male,71,Canada,South,2374,Galaxy A07,Electronics,phone,1,1500,0.08,1380,1000,380,Credit Card,Online,,No,5
2875,26/02/2014,2075,Anthony Walsh,Male,74,Canada,West,2375,Basketball,Sports,Ball,1,900,0.05,1710,1200,510,Credit Card,Store,,No,4
2876,27/02/2014,2076,Lizzy Gold,Male,77,Canada,South,2376,Summer dress,Clothing,Dress,1,120,0.1,108,70,38,Credit Card,Online,,No,5
2877,28/02/2014,2077,John Smith,Male,29,Canada,South,2377,Denim Jacket,Clothing,Jacket,1,1500,0.08,1380,1000,380,Credit Card,store,,No,4
2878,01/03/2014,2078,Sarah Brown,Male,40,Canada,East,2378,Blue hat,Clothing,Hat,1,900,0.05,1710,1200,510,Credit Card,store,,No,3
2879,02/03/2014,2079,David Wilson,Male,50,Canada,North,2379,Cookware,Home,Pot,1,120,0.1,108,70,38,Credit Card,store,,No,5
2880,03/03/2014,2080,Emma Johnson,Male,21,Canada,West,2380,Ladle,Home,Spoon,1,1500,0.08,1380,1000,380,PayPal,store,,No,4
2881,04/03/2014,2081,John Smith,Male,92,Canada,North,2381,iPhone 13,Electronics,phone,1,800,250,0.05,475,320,Debit Card,store,,No,3
2882,05/03/2014,2082,Sarah Brown,Male,30,Canada,South,2382,Running Shoes,Sports,Shoes,1,900,0.05,1710,1200,510,PayPal,store,,No,4
2883,06/03/2014,2083,David Wilson,Male,28,Canada,East,2383,Laptop Pro,Electronics,Laptop,1,120,0.1,108,70,38,Credit Card,store,,No,4
2884,07/03/2014,2084,Emma Johnson,Male,41,Canada,North,2384,Office Chair,Home,Chair,1,1500,0.08,1380,1000,380,Debit Card,store,,No,4
2885,08/03/2014,2085,Anthony Walsh,Male,35,Canada,West,2385,Galaxy A07,Electronics,phone,1,800,250,0.05,475,320,PayPal,store,,No,4
2886,09/03/2014,2086,Otto Mian,Male,22,Canada,West,2386,Basketball,Sports,Ball,1,900,0.05,1710,1200,510,Credit Card,store,,No,5
2887,10/03/2014,2087,Lana Del,Male,28,Canada,North,2387,Summer dress,Clothing,Dress,1,120,0.1,108,70,38,Debit Card,Online,,No,5
2888,11/03/2014,2088,Vivian June,Male,29,Canada,West,2388,Denim Jacket,Clothing,Jacket,1,1500,0.08,1380,1000,380,PayPal,Store,,No,5
2889,12/03/2014,2089,Ken Benson,Male,30,Canada,East,2389,Blue hat,Clothing,Hat,1,900,0.05,1710,1200,510,Credit Card,Online,,No,3
2890,13/03/2014,2090,Hughes Jenny,Male,31,Canada,South,2390,Cookware,Home,Pot,1,120,0.1,108,70,38,Credit Card,store,,No,5
2891,14/03/2014,2091,Ishmael Jones,Male,20,Canada,North,2391,Ladle,Home,Spoon,1,900,0.05,1710,1200,510,Credit Card,Online,,No,4
2892,15/03/2014,2092,Lizzy Luis,Male,60,Canada,West,2392,iPhone 13,Electronics,phone,1,120,0.1,108,70,38,Credit Card,Store,,No,5
2893,16/03/2014,2093,Dean Terry,Male,29,Canada,East,2393,Running Shoes,Sports,Shoes,1,1500,0.08,1380,1000,380,Credit Card,Online,,No,3
2894,17/03/2014,2094,Johnny Woods,Male,40,Canada,South,2394,Laptop Pro,Electronics,Laptop,1,900,0.05,1710,1200,510,Credit Card,store,,No,4
2895,18/03/2014,2095,John Smith,Male,21,Canada,West,2395,Office Chair,Home,Chair,1,120,0.1,108,70,38,Credit Card,Online,,No,4
2896,19/03/2014,2096,Sarah Brown,Male,45,Canada,South,2396,Galaxy A07,Electronics,phone,1,1500,0.08,1380,1000,380,Credit Card,Store,,No,5
2897,20/03/2014,2097,Emma Johnson,Male,45,Canada,South,2397,Basketball,Sports,Ball,1,900,0.05,1710,1200,510,Credit Card,Online,,No,5
2898,21/03/2014,2098,Anthony Walsh,Male,45,Canada,East,2398,Summer dress,Clothing,Dress,1,120,0.1,108,70,38,Credit Card,Online,,No,4
2899,22/03/2014,2099,Lizzy Gold,Male,45,Canada,North,2399,Denim Jacket,Clothing,Jacket,1,1500,0.08,1380,1000,380,PayPal,Online,,No,5
2900,23/03/2014,2100,John Smith,Male,45,Canada,West,2400,Blue hat,Clothing,Hat,1,800,250,0.05,475,320,Debit Card,Store,,No,4
2901,24/03/2014,2101,Sarah Brown,Male,21,Canada,North,2401,iPhone 13,Electronics,phone,1,900,0.05,1710,1200,510,PayPal,Online,,No,3
2902,25/03/2014,2102,David Wilson,Female,67,Canada,South,2402,Running Shoes,Sports,Shoes,1,120,0.1,108,70,38,Credit Card,Online,,No,5
2903,26/03/2014,2103,Emma Johnson,Male,69,Canada,East,2403,Laptop Pro,Electronics,Laptop,1,1500,0.08,1380,1000,380,Debit Card,Store,,No,4
2904,27/03/2014,2104,Anthony Walsh,Male,71,Canada,North,2404,Office Chair,Home,Chair,1,800,250,0.05,475,320,PayPal,Online,,No,3
2905,28/03/2014,2105,Otto Mian,Male,73,Canada,West,2405,Galaxy A07,Electronics,phone,1,900,0.05,1710,1200,510,Credit Card,Online,,No,4
2906,29/03/2014,2106,Lana Del,Female,75,Canada,West,2406,Basketball,Sports,Ball,1,120,0.1,108,70,38,Debit Card,Store,,No,4
2907,30/03/2014,2107,Vivian June,Male,77,Canada,North,2407,Summer dress,Clothing,Dress,1,1500,0.08,1380,1000,380,PayPal,Online,,No,4
2908,31/03/2014,2108,Ken Benson,Male,49,Canada,West,2408,Denim Jacket,Clothing,Jacket,1,900,0.05,1710,1200,510,Credit Card,store,,No,4
2909,01/04/2014,2109,Hughes Jenny,Male,50,Canada,East,2409,Blue hat,Clothing,Hat,1,120,0.1,108,70,38,Credit Card,Online,,No,5
2910,02/04/2014,2110,Ishmael Jones,Male,51,Uk,South,2410,iPhone 13,Electronics,phone,1,900,0.05,1710,1200,510,Credit Card,Store,,No,5
2911,03/04/2014,2111,Emma Johnson,Male,52,Canada,West,2411,Running Shoes,Sports,Shoes,1,120,0.1,108,70,38,Credit Card,Online,,No,5
2912,04/04/2014,2112,Anthony Walsh,Female,53,Canada,South,2412,Laptop Pro,Electronics,Laptop,1,1500,0.08,1380,1000,380,Credit Card,store,,No,3
2913,05/04/2014,2113,Lizzy Gold,Male,54,Canada,South,2413,Office Chair,Home,Chair,1,900,0.05,1710,1200,510,Credit Card,Online,,No,5
2914,06/04/2014,2114,John Smith,Female,32,Canada,East,2414,Galaxy A07,Electronics,phone,1,120,0.1,108,70,38,Credit Card,Store,,No,4
2915,07/04/2014,2115,Sarah Brown,Male,33,Canada,North,2415,Basketball,Sports,Ball,1,1500,0.08,1380,1000,380,Credit Card,Online,,No,5
2916,08/04/2014,2116,David Wilson,Male,34,Canada,West,2416,Summer dress,Clothing,Dress,1,900,0.05,1710,1200,510,Credit Card,store,,No,3
2917,09/04/2014,2117,Emma Johnson,Female,35,Canada,North,2417,Denim Jacket,Clothing,Jacket,1,120,0.1,108,70,38,Credit Card,Online,,No,4
2918,10/04/2014,2118,Anthony Walsh,Male,36,Canada,South,2418,Blue hat,Clothing,Hat,1,1500,0.08,1380,1000,380,PayPal,Store,,No,4
2919,11/04/2014,2119,Otto Mian,Male,37,Canada,East,2419,Cookware,Home,Pot,1,800,250,0.05,475,320,Debit Card,Online,,No,5
2920,12/04/2014,2120,Lana Del,Female,38,Canada,North,2420,Ladle,Home,Spoon,1,900,0.05,1710,1200,510,PayPal,store,,No,5
2921,13/04/2014,2121,Vivian June,Male,39,Canada,West,2421,iPhone 13,Electronics,phone,1,120,0.1,108,70,38,Credit Card,Online,,No,4
2922,14/04/2014,2122,Ken Benson,Male,40,Canada,East,2422,Running Shoes,Sports,Shoes,1,1500,0.08,1380,1000,380,Debit Card,Store,,No,5
2923,15/04/2014,2123,Hughes Jenny,Male,41,Canada,South,2423,Laptop Pro,Electronics,Laptop,1,800,250,0.05,475,320,PayPal,Online,,No,4
2924,16/04/2014,2124,Ishmael Jones,Male,42,Canada,West,2424,Office Chair,Home,Chair,1,900,0.05,1710,1200,510,Credit Card,Online,,No,3
2925,17/04/2014,2125,Lizzy Luis,Female,43,Canada,South,2425,Galaxy A07,Electronics,phone,1,120,0.1,108,70,38,Debit Card,Online,,No,5
2926,18/04/2014,2126,Dean Terry,Male,44,Canada,South,2426,Basketball,Sports,Ball,1,1500,0.08,1380,1000,380,PayPal,Store,,No,4
2927,19/04/2014,2127,Johnny Woods,Male,45,Canada,East,2427,Summer dress,Clothing,Dress,1,900,0.05,1710,1200,510,Credit Card,Online,,No,3
2928,20/04/2014,2128,John Smith,Male,46,Canada,North,2428,Denim Jacket,Clothing,Jacket,1,120,0.1,108,70,38,Credit Card,Online,,No,4
2929,21/04/2014,2129,Sarah Brown,Male,47,Canada,West,2429,Blue hat,Clothing,Hat,1,900,0.05,1710,1200,510,Credit Card,Store,,No,4
2930,22/04/2014,2130,David Wilson,Male,48,Canada,North,2430,Cookware,Home,Pot,1,120,0.1,108,70,38,Credit Card,Online,,No,4
2931,23/04/2014,2131,Emma Johnson,Male,21,Canada,South,2431,Ladle,Home,Spoon,1,1500,0.08,1380,1000,380,Credit Card,Online,,No,4
2932,24/04/2014,2132,Anthony Walsh,Male,23,Uk,East,2432,iPhone 13,Electronics,phone,1,900,0.05,1710,1200,510,Credit Card,Store,,No,5
2933,25/04/2014,2133,Lizzy Gold,Male,25,Canada,North,2433,Running Shoes,Sports,Shoes,1,120,0.1,108,70,38,Credit Card,Online,,No,5
2934,26/04/2014,2134,John Smith,Male,27,Canada,West,2434,Laptop Pro,Electronics,Laptop,1,1500,0.08,1380,1000,380,Credit Card,store,,No,5
2935,27/04/2014,2135,Sarah Brown,Male,29,Canada,West,2435,Office Chair,Home,Chair,1,900,0.05,1710,1200,510,Credit Card,Online,,No,3
2936,28/04/2014,2136,David Wilson,Male,31,Canada,North,2436,Galaxy A07,Electronics,phone,1,120,0.1,108,70,38,Credit Card,Store,,No,5
2937,29/04/2014,2137,Emma Johnson,Male,33,Canada,West,2437,Basketball,Sports,Ball,1,1500,0.08,1380,1000,380,PayPal,Online,,No,4
2938,30/04/2014,2138,Anthony Walsh,Male,35,USA,East,2438,Summer dress,Clothing,Dress,1,800,250,0.05,475,320,Credit Card,store,,No,5
2939,01/05/2014,2139,Emma Johnson,Male,37,USA,South,2439,Denim Jacket,Clothing,Jacket,1,900,0.05,1710,1200,510,Debit Card,store,,No,3
2940,02/05/2014,2140,Anthony Walsh,Male,39,USA,West,2440,Blue hat,Clothing,Hat,1,120,0.1,108,70,38,PayPal,store,,No,4
2941,03/05/2014,2141,Lizzy Gold,Male,41,USA,South,2441,iPhone 13,Electronics,phone,1,1500,0.08,1380,1000,380,Credit Card,store,,No,4
2942,04/05/2014,2142,John Smith,Male,43,USA,South,2442,Running Shoes,Sports,Shoes,1,800,250,0.05,475,320,Credit Card,store,,No,5
2943,05/05/2014,2143,Sarah Brown,Male,45,USA,East,2443,Laptop Pro,Electronics,Laptop,1,900,0.05,1710,1200,510,Credit Card,store,,No,5
2944,06/05/2014,2144,David Wilson,Male,47,USA,North,2444,Office Chair,Home,Chair,1,120,0.1,108,70,38,Credit Card,store,,No,4
2945,07/05/2014,2145,Emma Johnson,Male,49,USA,West,2445,Galaxy A07,Electronics,phone,1,1500,0.08,1380,1000,380,Credit Card,store,,No,5
2946,08/05/2014,2146,Anthony Walsh,Female,51,USA,North,2446,Basketball,Sports,Ball,1,900,0.05,1710,1200,510,Credit Card,store,,No,4
2947,09/05/2014,2147,Otto Mian,Male,53,USA,South,2447,Summer dress,Clothing,Dress,1,120,0.1,108,70,38,Credit Card,store,,No,3
2948,10/05/2014,2148,Lana Del,Male,55,Canada,South,2448,Denim Jacket,Clothing,Jacket,1,900,0.05,1710,1200,510,Credit Card,store,,No,5
2949,11/05/2014,2149,Vivian June,Male,57,USA,East,2449,Blue hat,Clothing,Hat,1,120,0.1,108,70,38,Credit Card,store,,No,4
2950,12/05/2014,2150,Ken Benson,Male,59,USA,North,2450,iPhone 13,Electronics,phone,1,1500,0.08,1380,1000,380,Credit Card,store,,No,3
2951,13/05/2014,2151,Hughes Jenny,Male,61,USA,West,2451,Running Shoes,Sports,Shoes,1,900,0.05,1710,1200,510,PayPal,store,,No,4
2952,14/05/2014,2152,Ishmael Jones,Male,63,USA,East,2452,Laptop Pro,Electronics,Laptop,1,120,0.1,108,70,38,Debit Card,store,,No,4
2953,15/05/2014,2153,Lizzy Luis,Male,65,USA,South,2453,Office Chair,Home,Chair,1,1500,0.08,1380,1000,380,PayPal,store,,No,4
2954,16/05/2014,2154,Dean Terry,Female,41,USA,West,2454,Galaxy A07,Electronics,phone,1,900,0.05,1710,1200,510,Credit Card,store,,No,4
2955,17/05/2014,2155,Johnny Woods,Female,43,USA,South,2455,Basketball,Sports,Ball,1,120,0.1,108,70,38,Debit Card,Online,,No,5
2956,18/05/2014,2156,John Smith,Female,45,UK,South,2456,Summer dress,Clothing,Dress,1,1500,0.08,1380,1000,380,PayPal,Store,,No,5
